time,open,high,low,close,tick_volume,spread,real_volume
2022-01-03 00:00:00,1.35256,1.35306,1.35215,1.35246,144,57,0
2022-01-03 00:30:00,1.35267,1.35336,1.35237,1.35281,248,52,0
2022-01-03 01:00:00,1.35302,1.35328,1.35222,1.35229,344,13,0
2022-01-03 01:30:00,1.35229,1.35237,1.35194,1.35206,188,11,0
2022-01-03 02:00:00,1.35208,1.35253,1.35202,1.35233,306,2,0
2022-01-03 02:30:00,1.3523399999999999,1.35248,1.35165,1.35167,377,0,0
2022-01-03 03:00:00,1.35167,1.3529499999999999,1.35155,1.35256,468,2,0
2022-01-03 03:30:00,1.35256,1.35256,1.35149,1.35179,1069,1,0
2022-01-03 04:00:00,1.3518,1.3518,1.35062,1.35102,569,0,0
2022-01-03 04:30:00,1.35101,1.35118,1.35035,1.35042,345,2,0
2022-01-03 05:00:00,1.35043,1.35063,1.3498,1.34988,258,3,0
2022-01-03 05:30:00,1.34994,1.35016,1.34946,1.34989,512,0,0
2022-01-03 06:00:00,1.34989,1.35054,1.34962,1.3505,261,1,0
2022-01-03 06:30:00,1.3505,1.3505099999999999,1.34949,1.34979,267,6,0
2022-01-03 07:00:00,1.34979,1.35005,1.3496299999999999,1.34967,218,1,0
2022-01-03 07:30:00,1.34967,1.35001,1.34949,1.3498299999999999,337,2,0
2022-01-03 08:00:00,1.3498299999999999,1.3503,1.34972,1.35,328,3,0
2022-01-03 08:30:00,1.35,1.35073,1.34999,1.3504800000000001,377,1,0
2022-01-03 09:00:00,1.35058,1.35066,1.34964,1.35005,628,1,0
2022-01-03 09:30:00,1.35005,1.35058,1.3496000000000001,1.35055,707,1,0
2022-01-03 10:00:00,1.35055,1.3513899999999999,1.35027,1.35117,1350,2,0
2022-01-03 10:30:00,1.35117,1.35229,1.3511,1.35222,1102,0,0
2022-01-03 11:00:00,1.35221,1.3528,1.35164,1.35164,797,3,0
2022-01-03 11:30:00,1.35164,1.35216,1.35125,1.35168,1317,0,0
2022-01-03 12:00:00,1.35168,1.35245,1.35167,1.35188,1137,0,0
2022-01-03 12:30:00,1.35188,1.35188,1.35087,1.3511,1052,0,0
2022-01-03 13:00:00,1.35113,1.35219,1.35098,1.35153,1029,1,0
2022-01-03 13:30:00,1.35153,1.35179,1.35079,1.35103,867,1,0
