time,open,high,low,close,tick_volume,spread,real_volume
2020-01-02 06:00:00,1.3209,1.32177,1.32033,1.3207,2241,5,0
2020-01-02 07:00:00,1.3207,1.32137,1.3202099999999999,1.32134,2436,3,0
2020-01-02 08:00:00,1.32134,1.32239,1.32061,1.32187,1918,2,0
2020-01-02 09:00:00,1.32198,1.3229,1.32095,1.32195,2829,3,0
2020-01-02 10:00:00,1.32195,1.32305,1.3209,1.32215,3173,4,0
2020-01-02 11:00:00,1.32213,1.32269,1.32098,1.32139,1869,5,0
2020-01-02 12:00:00,1.32139,1.32146,1.32049,1.32112,1950,3,0
2020-01-02 13:00:00,1.32111,1.3211300000000001,1.31886,1.31995,2424,3,0
2020-01-02 14:00:00,1.31995,1.32126,1.31905,1.31968,2614,3,0
2020-01-02 15:00:00,1.31968,1.31969,1.31712,1.31762,3030,3,0
2020-01-02 16:00:00,1.31762,1.31772,1.31351,1.31473,3594,2,0
2020-01-02 17:00:00,1.3147199999999999,1.31943,1.31454,1.31888,4425,2,0
2020-01-02 18:00:00,1.3188900000000001,1.31891,1.31233,1.31268,4058,2,0
2020-01-02 19:00:00,1.31268,1.31342,1.3115,1.31341,3635,2,0
2020-01-02 20:00:00,1.31341,1.31433,1.3124799999999999,1.31395,2860,3,0
2020-01-02 21:00:00,1.31395,1.31403,1.3127900000000001,1.31284,2436,2,0
2020-01-02 22:00:00,1.31284,1.31455,1.31283,1.31383,2363,4,0
2020-01-02 23:00:00,1.31381,1.31418,1.3134700000000001,1.31363,1061,3,0
2020-01-03 00:00:00,1.31363,1.31457,1.31342,1.31371,1539,46,0
2020-01-03 01:00:00,1.31371,1.31479,1.31329,1.31466,1443,4,0
2020-01-03 02:00:00,1.3146499999999999,1.31566,1.31395,1.31549,1287,3,0
2020-01-03 03:00:00,1.31549,1.31599,1.31345,1.31376,1738,2,0
2020-01-03 04:00:00,1.31376,1.3143500000000001,1.31232,1.31273,2460,4,0
2020-01-03 05:00:00,1.3127499999999999,1.31378,1.31263,1.31355,2313,3,0
2020-01-03 06:00:00,1.31355,1.31372,1.31244,1.31257,1739,4,0
2020-01-03 07:00:00,1.31257,1.31288,1.31156,1.31211,1751,5,0
2020-01-03 08:00:00,1.31211,1.31238,1.3105,1.31234,1798,2,0
2020-01-03 09:00:00,1.31232,1.31233,1.30827,1.30908,3599,4,0
2020-01-03 10:00:00,1.30908,1.31174,1.30863,1.30976,4126,4,0
2020-01-03 11:00:00,1.30976,1.31007,1.3066200000000001,1.30676,3764,3,0
2020-01-03 12:00:00,1.30676,1.30878,1.30676,1.30778,3235,2,0
2020-01-03 13:00:00,1.30778,1.3078400000000001,1.30532,1.3058100000000001,2982,4,0
2020-01-03 14:00:00,1.3058100000000001,1.3082099999999999,1.30537,1.30798,3662,4,0
2020-01-03 15:00:00,1.30798,1.3109600000000001,1.30718,1.3072300000000001,2573,2,0
2020-01-03 16:00:00,1.30721,1.30895,1.3066,1.30691,3314,3,0
2020-01-03 17:00:00,1.30729,1.3094000000000001,1.30685,1.30713,3581,3,0
2020-01-03 18:00:00,1.30713,1.30987,1.30691,1.30895,2737,3,0
2020-01-03 19:00:00,1.30895,1.30936,1.30801,1.3087900000000001,2296,4,0
2020-01-03 20:00:00,1.3087900000000001,1.30898,1.30727,1.3082500000000001,2388,2,0
2020-01-03 21:00:00,1.30834,1.30844,1.30743,1.30783,3518,6,0
2020-01-03 22:00:00,1.30783,1.30788,1.30717,1.3073000000000001,1207,5,0
2020-01-03 23:00:00,1.30727,1.3076699999999999,1.3070599999999999,1.30743,745,4,0
2020-01-06 00:00:00,1.30781,1.30854,1.30639,1.30688,1068,20,0
2020-01-06 01:00:00,1.30688,1.30846,1.30625,1.3076699999999999,1566,3,0
2020-01-06 02:00:00,1.3076699999999999,1.3088,1.30766,1.30801,1174,3,0
2020-01-06 03:00:00,1.30801,1.30816,1.30753,1.3078699999999999,1577,3,0
2020-01-06 04:00:00,1.3078699999999999,1.30877,1.3078699999999999,1.30871,893,4,0
2020-01-06 05:00:00,1.30871,1.30902,1.30806,1.30816,1254,3,0
2020-01-06 06:00:00,1.30816,1.30865,1.30807,1.30835,830,3,0
2020-01-06 07:00:00,1.30835,1.30854,1.30796,1.30809,969,7,0
2020-01-06 08:00:00,1.30807,1.3083,1.30683,1.30824,2348,3,0
2020-01-06 09:00:00,1.30822,1.30944,1.30697,1.3072599999999999,2893,3,0
2020-01-06 10:00:00,1.3073000000000001,1.3108,1.3063500000000001,1.31051,3541,2,0
2020-01-06 11:00:00,1.31053,1.31484,1.3103,1.3142800000000001,4527,4,0
2020-01-06 12:00:00,1.3142800000000001,1.31729,1.31376,1.31521,3925,2,0
2020-01-06 13:00:00,1.31521,1.3174000000000001,1.31506,1.31564,2799,2,0
2020-01-06 14:00:00,1.31563,1.31567,1.31383,1.31383,2695,3,0
2020-01-06 15:00:00,1.31386,1.31485,1.31346,1.31402,2440,2,0
2020-01-06 16:00:00,1.3140100000000001,1.31607,1.3133,1.31362,2747,3,0
2020-01-06 17:00:00,1.31362,1.31622,1.31334,1.31585,2787,2,0
2020-01-06 18:00:00,1.31585,1.31694,1.31517,1.31623,2817,3,0
2020-01-06 19:00:00,1.31623,1.31741,1.31562,1.3159,2088,3,0
2020-01-06 20:00:00,1.31588,1.31673,1.31576,1.31576,1732,3,0
2020-01-06 21:00:00,1.31576,1.31638,1.31552,1.31627,1477,2,0
2020-01-06 22:00:00,1.31627,1.31673,1.31589,1.31669,1195,2,0
2020-01-06 23:00:00,1.31662,1.3168199999999999,1.31638,1.3168199999999999,842,4,0
2020-01-07 00:00:00,1.31684,1.31783,1.31647,1.31747,570,2,0
2020-01-07 01:00:00,1.31747,1.31754,1.3168,1.31705,1698,3,0
2020-01-07 02:00:00,1.31705,1.3176700000000001,1.3169,1.3173,1583,3,0
2020-01-07 03:00:00,1.3173,1.31773,1.31698,1.31715,1139,5,0
2020-01-07 04:00:00,1.3171599999999999,1.31724,1.31686,1.31697,898,6,0
2020-01-07 05:00:00,1.31697,1.31758,1.31688,1.31737,847,3,0
2020-01-07 06:00:00,1.31737,1.31752,1.31691,1.31708,1755,2,0
2020-01-07 07:00:00,1.31711,1.31726,1.3153299999999999,1.31543,821,3,0
2020-01-07 08:00:00,1.31547,1.31626,1.31477,1.31552,1989,3,0
2020-01-07 09:00:00,1.31547,1.3161100000000001,1.3140800000000001,1.31434,2691,3,0
2020-01-07 10:00:00,1.31434,1.32119,1.31427,1.31881,4518,2,0
2020-01-07 11:00:00,1.31882,1.31968,1.31671,1.3173,3049,2,0
2020-01-07 12:00:00,1.31726,1.31738,1.31452,1.31601,3791,3,0
2020-01-07 13:00:00,1.31601,1.3164,1.31452,1.31468,2747,2,0
2020-01-07 14:00:00,1.31468,1.31477,1.3109899999999999,1.31205,3949,2,0
2020-01-07 15:00:00,1.31203,1.31231,1.31021,1.31179,3893,2,0
2020-01-07 16:00:00,1.31178,1.31352,1.31051,1.3106200000000001,3553,3,0
2020-01-07 17:00:00,1.3106200000000001,1.31239,1.30948,1.31212,3840,3,0
2020-01-07 18:00:00,1.31212,1.31325,1.31059,1.31258,2921,1,0
2020-01-07 19:00:00,1.31257,1.31393,1.31222,1.31272,2457,0,0
2020-01-07 20:00:00,1.31272,1.31371,1.3124799999999999,1.3125200000000001,1766,1,0
2020-01-07 21:00:00,1.31253,1.31271,1.3118400000000001,1.31203,2778,1,0
2020-01-07 22:00:00,1.31202,1.31232,1.31163,1.31178,1398,1,0
2020-01-07 23:00:00,1.31179,1.31212,1.31135,1.31203,1086,3,0
2020-01-08 00:00:00,1.3118,1.31263,1.31089,1.31154,1306,15,0
2020-01-08 01:00:00,1.31178,1.31193,1.31048,1.31134,1113,1,0
2020-01-08 02:00:00,1.31134,1.3119399999999999,1.3106499999999999,1.31115,2663,1,0
2020-01-08 03:00:00,1.31115,1.31211,1.31109,1.31169,2777,1,0
2020-01-08 04:00:00,1.31169,1.31398,1.31168,1.31329,2673,1,0
2020-01-08 05:00:00,1.31329,1.3139,1.31237,1.31307,1790,1,0
2020-01-08 06:00:00,1.31307,1.31342,1.31183,1.31207,1300,1,0
2020-01-08 07:00:00,1.31207,1.31242,1.31158,1.31175,1628,1,0
2020-01-08 08:00:00,1.31175,1.31337,1.31174,1.31294,1503,3,0
2020-01-08 09:00:00,1.31303,1.3162,1.31264,1.31522,2997,1,0
2020-01-08 10:00:00,1.31522,1.31694,1.31387,1.31658,4324,1,0
2020-01-08 11:00:00,1.31659,1.31692,1.311,1.31199,3254,1,0
2020-01-08 12:00:00,1.312,1.31357,1.30912,1.31199,4305,1,0
2020-01-08 13:00:00,1.31199,1.31243,1.30988,1.31087,3232,0,0
2020-01-08 14:00:00,1.31087,1.3119399999999999,1.30801,1.30927,4085,0,0
2020-01-08 15:00:00,1.30927,1.3124799999999999,1.3086,1.3121800000000001,3766,0,0
2020-01-08 16:00:00,1.3121800000000001,1.3139,1.3119399999999999,1.3124799999999999,3418,2,0
2020-01-08 17:00:00,1.31247,1.31334,1.3087,1.31002,3402,0,0
2020-01-08 18:00:00,1.30997,1.31086,1.30826,1.31084,4530,0,0
2020-01-08 19:00:00,1.31084,1.31168,1.31012,1.31047,3758,1,0
2020-01-08 20:00:00,1.31048,1.3106,1.30961,1.3103,1750,0,0
2020-01-08 21:00:00,1.3103,1.31032,1.30973,1.3100800000000001,2728,4,0
2020-01-08 22:00:00,1.31007,1.3103,1.3097400000000001,1.3097699999999999,1817,2,0
2020-01-08 23:00:00,1.3097699999999999,1.3099,1.30917,1.30938,1141,2,0
2020-01-09 00:00:00,1.30937,1.31015,1.30935,1.30985,557,4,0
2020-01-09 01:00:00,1.30987,1.31053,1.30956,1.31049,848,1,0
2020-01-09 02:00:00,1.31049,1.31119,1.3103,1.31091,1868,1,0
2020-01-09 03:00:00,1.3109,1.3114,1.31041,1.31117,1945,1,0
2020-01-09 04:00:00,1.31117,1.3112,1.31041,1.31087,949,1,0
2020-01-09 05:00:00,1.31087,1.31113,1.31057,1.3106,888,1,0
2020-01-09 06:00:00,1.3106,1.3109,1.31045,1.31087,672,1,0
2020-01-09 07:00:00,1.31087,1.3118699999999999,1.31082,1.31165,905,2,0
2020-01-09 08:00:00,1.31161,1.31234,1.31077,1.31105,1446,1,0
2020-01-09 09:00:00,1.31104,1.3118400000000001,1.3101,1.31138,2330,0,0
2020-01-09 10:00:00,1.31138,1.31138,1.3085,1.30875,3502,1,0
2020-01-09 11:00:00,1.30872,1.30912,1.3017400000000001,1.30274,6370,0,0
2020-01-09 12:00:00,1.3027199999999999,1.30433,1.30191,1.30426,4090,0,0
2020-01-09 13:00:00,1.3042500000000001,1.30512,1.30134,1.30192,3540,0,0
2020-01-09 14:00:00,1.30192,1.30407,1.3013,1.30373,4686,0,0
2020-01-09 15:00:00,1.30373,1.3069,1.3022,1.3052000000000001,3762,0,0
2020-01-09 16:00:00,1.30521,1.3058100000000001,1.30369,1.3049,3249,1,0
2020-01-09 17:00:00,1.3049,1.30539,1.30331,1.30483,2743,1,0
2020-01-09 18:00:00,1.3048199999999999,1.30686,1.30433,1.30681,3165,1,0
2020-01-09 19:00:00,1.30681,1.30686,1.30606,1.30613,1706,0,0
2020-01-09 20:00:00,1.30612,1.3063799999999999,1.30549,1.30554,3346,1,0
2020-01-09 21:00:00,1.30554,1.30592,1.3054000000000001,1.30569,1431,0,0
2020-01-09 22:00:00,1.3057,1.3067199999999999,1.30569,1.3066200000000001,1618,0,0
2020-01-09 23:00:00,1.3066200000000001,1.30676,1.30624,1.30659,504,0,0
2020-01-10 00:00:00,1.30659,1.30681,1.30634,1.3067199999999999,362,11,0
2020-01-10 01:00:00,1.30674,1.30709,1.30661,1.30694,844,2,0
2020-01-10 02:00:00,1.30695,1.30725,1.30654,1.30678,1416,0,0
2020-01-10 03:00:00,1.30678,1.30693,1.30597,1.30631,1253,1,0
2020-01-10 04:00:00,1.30631,1.30667,1.3060100000000001,1.30656,1077,0,0
2020-01-10 05:00:00,1.30656,1.30688,1.3065,1.30681,719,1,0
2020-01-10 06:00:00,1.30681,1.3081800000000001,1.30663,1.30762,1134,1,0
2020-01-10 07:00:00,1.30762,1.30833,1.30725,1.30822,977,2,0
2020-01-10 08:00:00,1.30823,1.30914,1.30802,1.30843,1028,1,0
2020-01-10 09:00:00,1.30844,1.30867,1.30551,1.30596,1871,1,0
2020-01-10 10:00:00,1.30596,1.30716,1.3048,1.3066499999999999,3020,0,0
