time,open,high,low,close,tick_volume,spread,real_volume
2020-01-02 06:00:00,1.04205,1.0425,1.04168,1.04188,1496,17,0
2020-01-02 07:00:00,1.04188,1.04226,1.04125,1.0414,2630,17,0
2020-01-02 08:00:00,1.0414,1.0417399999999999,1.04112,1.04172,1659,20,0
2020-01-02 09:00:00,1.04171,1.04199,1.04109,1.04141,2306,19,0
2020-01-02 10:00:00,1.0414,1.04233,1.04114,1.04224,2354,18,0
2020-01-02 11:00:00,1.04224,1.04297,1.04138,1.04293,2198,15,0
2020-01-02 12:00:00,1.04293,1.04355,1.0427,1.0433,2036,15,0
2020-01-02 13:00:00,1.0433,1.04454,1.04306,1.04415,2462,15,0
2020-01-02 14:00:00,1.04414,1.04482,1.04398,1.0443,2260,15,0
2020-01-02 15:00:00,1.04431,1.04466,1.0439,1.0439,2805,15,0
2020-01-02 16:00:00,1.0439,1.04433,1.04243,1.04255,2756,13,0
2020-01-02 17:00:00,1.04255,1.04377,1.04232,1.04308,3799,16,0
2020-01-02 18:00:00,1.0431,1.04325,1.04218,1.04316,2523,19,0
2020-01-02 19:00:00,1.04316,1.04433,1.04302,1.04401,2171,18,0
2020-01-02 20:00:00,1.04397,1.04413,1.04349,1.04379,1470,18,0
2020-01-02 21:00:00,1.04379,1.0438,1.0429,1.04298,1638,21,0
2020-01-02 22:00:00,1.04298,1.04352,1.04298,1.04331,1292,18,0
2020-01-02 23:00:00,1.04331,1.04376,1.0429,1.0433,844,21,0
2020-01-03 00:00:00,1.0433,1.0433,1.04195,1.04219,593,55,0
2020-01-03 01:00:00,1.04219,1.04284,1.04202,1.0424,1025,15,0
2020-01-03 02:00:00,1.0424,1.04293,1.04216,1.04286,1642,16,0
2020-01-03 03:00:00,1.04284,1.04371,1.04277,1.04333,2212,18,0
2020-01-03 04:00:00,1.04333,1.0435699999999999,1.04228,1.04267,3111,14,0
2020-01-03 05:00:00,1.04267,1.044,1.0425200000000001,1.04364,2836,17,0
2020-01-03 06:00:00,1.04363,1.04431,1.04361,1.04411,2432,19,0
2020-01-03 07:00:00,1.04411,1.04427,1.04339,1.04362,4183,17,0
2020-01-03 08:00:00,1.04362,1.04452,1.04359,1.0437,3359,14,0
2020-01-03 09:00:00,1.04363,1.04422,1.04325,1.04351,3181,12,0
2020-01-03 10:00:00,1.04349,1.04388,1.04267,1.04327,3459,15,0
2020-01-03 11:00:00,1.04328,1.04393,1.04267,1.04307,2856,15,0
2020-01-03 12:00:00,1.04307,1.0437,1.0426,1.04271,2735,16,0
2020-01-03 13:00:00,1.04271,1.04286,1.04189,1.04189,2437,17,0
2020-01-03 14:00:00,1.04189,1.04286,1.04142,1.04249,2763,18,0
2020-01-03 15:00:00,1.04248,1.0429,1.04195,1.04263,2767,16,0
2020-01-03 16:00:00,1.04261,1.04314,1.042,1.04264,3274,19,0
2020-01-03 17:00:00,1.04265,1.04335,1.04148,1.04289,3549,17,0
2020-01-03 18:00:00,1.04289,1.04368,1.04289,1.0433,2064,16,0
2020-01-03 19:00:00,1.0433,1.04382,1.0432,1.04353,1326,17,0
2020-01-03 20:00:00,1.04353,1.04369,1.04286,1.043,1484,19,0
2020-01-03 21:00:00,1.04301,1.04345,1.04257,1.04336,1427,20,0
2020-01-03 22:00:00,1.04337,1.04346,1.04266,1.04312,1252,17,0
2020-01-03 23:00:00,1.0431300000000001,1.04336,1.04186,1.04222,825,21,0
2020-01-06 00:00:00,1.04219,1.04284,1.04167,1.04233,660,26,0
2020-01-06 01:00:00,1.04233,1.0434,1.04194,1.0433,5515,14,0
2020-01-06 02:00:00,1.04331,1.04378,1.04288,1.04316,3968,16,0
2020-01-06 03:00:00,1.04316,1.04322,1.0421,1.04248,4064,14,0
2020-01-06 04:00:00,1.04248,1.04386,1.04226,1.04382,3785,16,0
2020-01-06 05:00:00,1.04382,1.04398,1.04308,1.04335,4291,18,0
2020-01-06 06:00:00,1.04335,1.04368,1.04302,1.04365,3052,17,0
2020-01-06 07:00:00,1.04365,1.04376,1.04292,1.04297,2126,20,0
2020-01-06 08:00:00,1.04297,1.04377,1.04291,1.04376,2255,18,0
2020-01-06 09:00:00,1.04377,1.04397,1.0431300000000001,1.04322,2365,19,0
2020-01-06 10:00:00,1.04322,1.04336,1.04214,1.04232,2816,16,0
2020-01-06 11:00:00,1.04234,1.04273,1.04192,1.0424,2169,19,0
2020-01-06 12:00:00,1.04233,1.04253,1.04135,1.04151,1929,16,0
2020-01-06 13:00:00,1.04151,1.04154,1.04035,1.04046,1901,18,0
2020-01-06 14:00:00,1.04045,1.0415,1.04025,1.04124,1895,18,0
2020-01-06 15:00:00,1.04124,1.0415,1.04054,1.04065,2394,15,0
2020-01-06 16:00:00,1.04064,1.04136,1.04022,1.04131,2985,15,0
2020-01-06 17:00:00,1.04131,1.04132,1.03921,1.03926,3391,16,0
2020-01-06 18:00:00,1.03928,1.04038,1.03928,1.0396,2900,14,0
2020-01-06 19:00:00,1.0396,1.03967,1.0392,1.03946,1708,16,0
2020-01-06 20:00:00,1.03943,1.04019,1.03941,1.04017,1103,16,0
2020-01-06 21:00:00,1.04017,1.04055,1.03985,1.04024,1183,20,0
2020-01-06 22:00:00,1.04025,1.04036,1.03983,1.04007,1250,21,0
2020-01-06 23:00:00,1.04006,1.04059,1.03955,1.03955,1177,20,0
2020-01-07 00:00:00,1.03933,1.0404,1.03918,1.04022,713,35,0
2020-01-07 01:00:00,1.04019,1.04051,1.03989,1.04012,3493,17,0
2020-01-07 02:00:00,1.0401,1.04089,1.03959,1.03969,3640,18,0
2020-01-07 03:00:00,1.03969,1.03983,1.03886,1.03891,2896,17,0
2020-01-07 04:00:00,1.03891,1.03911,1.03845,1.03876,1577,21,0
2020-01-07 05:00:00,1.03876,1.03906,1.03847,1.0389,1753,19,0
2020-01-07 06:00:00,1.0389,1.03903,1.03806,1.03831,1407,18,0
2020-01-07 07:00:00,1.03831,1.03889,1.03786,1.03794,2532,12,0
2020-01-07 08:00:00,1.03794,1.03914,1.03733,1.03867,3367,16,0
2020-01-07 09:00:00,1.03867,1.03885,1.03745,1.03766,3331,15,0
2020-01-07 10:00:00,1.03766,1.03782,1.03606,1.03641,2678,12,0
2020-01-07 11:00:00,1.0364,1.03679,1.03613,1.03616,2680,16,0
2020-01-07 12:00:00,1.03615,1.03624,1.03528,1.03528,1973,15,0
2020-01-07 13:00:00,1.03528,1.03531,1.03394,1.03478,2283,17,0
2020-01-07 14:00:00,1.03476,1.03583,1.03448,1.03563,2706,17,0
2020-01-07 15:00:00,1.03564,1.0358,1.03458,1.03514,3415,14,0
2020-01-07 16:00:00,1.03514,1.03579,1.03506,1.03537,3040,16,0
2020-01-07 17:00:00,1.03517,1.03597,1.0347,1.03534,3391,15,0
2020-01-07 18:00:00,1.03532,1.03574,1.03502,1.03506,1904,15,0
2020-01-07 19:00:00,1.03506,1.03528,1.03456,1.0346899999999999,1719,18,0
2020-01-07 20:00:00,1.0346899999999999,1.03473,1.03407,1.03413,1454,20,0
2020-01-07 21:00:00,1.03413,1.03422,1.03388,1.03398,2294,13,0
2020-01-07 22:00:00,1.03399,1.03473,1.03397,1.03438,1632,19,0
2020-01-07 23:00:00,1.03438,1.03475,1.03371,1.03384,1081,17,0
2020-01-08 00:00:00,1.03384,1.03424,1.03324,1.03382,601,29,0
2020-01-08 01:00:00,1.03382,1.03535,1.03314,1.03435,4933,13,0
2020-01-08 02:00:00,1.03434,1.03529,1.0337,1.03464,7208,16,0
2020-01-08 03:00:00,1.03464,1.03598,1.03456,1.03488,6663,17,0
2020-01-08 04:00:00,1.0348600000000001,1.0355,1.0343,1.03432,6532,17,0
2020-01-08 05:00:00,1.0343,1.03477,1.03377,1.03412,6303,18,0
2020-01-08 06:00:00,1.03414,1.03456,1.03388,1.03389,3742,18,0
2020-01-08 07:00:00,1.0339,1.03432,1.03374,1.03423,2387,18,0
2020-01-08 08:00:00,1.03424,1.03462,1.03376,1.03392,2467,19,0
2020-01-08 09:00:00,1.03391,1.03441,1.03157,1.03157,3851,18,0
2020-01-08 10:00:00,1.0316,1.03268,1.03147,1.03203,4773,13,0
2020-01-08 11:00:00,1.03203,1.03245,1.03176,1.03193,2790,20,0
2020-01-08 12:00:00,1.03193,1.03318,1.03188,1.03285,2708,20,0
2020-01-08 13:00:00,1.03285,1.03354,1.0327,1.03345,2298,19,0
2020-01-08 14:00:00,1.03343,1.03388,1.03251,1.03321,2941,17,0
2020-01-08 15:00:00,1.03322,1.03418,1.03273,1.03416,3118,20,0
2020-01-08 16:00:00,1.03416,1.03418,1.0333,1.03335,2596,19,0
2020-01-08 17:00:00,1.03331,1.03356,1.03255,1.03321,2490,18,0
2020-01-08 18:00:00,1.03322,1.03467,1.03294,1.03429,3431,15,0
2020-01-08 19:00:00,1.0343,1.0344,1.03333,1.03354,3364,18,0
2020-01-08 20:00:00,1.03355,1.0337,1.03249,1.03267,1991,18,0
2020-01-08 21:00:00,1.03267,1.03315,1.03257,1.03291,3171,19,0
2020-01-08 22:00:00,1.03289,1.03321,1.03246,1.03255,1752,19,0
2020-01-08 23:00:00,1.03255,1.03296,1.03197,1.03214,1078,16,0
2020-01-09 00:00:00,1.0324,1.03314,1.03175,1.03267,662,29,0
2020-01-09 01:00:00,1.03267,1.03323,1.03222,1.03309,1452,15,0
2020-01-09 02:00:00,1.0331,1.03397,1.03256,1.03365,2916,16,0
2020-01-09 03:00:00,1.03363,1.03401,1.03308,1.0334,4608,13,0
2020-01-09 04:00:00,1.0334,1.034,1.03329,1.03378,2795,20,0
2020-01-09 05:00:00,1.03375,1.03395,1.03337,1.03345,2291,21,0
2020-01-09 06:00:00,1.03345,1.03381,1.03311,1.03376,1308,22,0
2020-01-09 07:00:00,1.03375,1.03393,1.03343,1.03384,1292,21,0
2020-01-09 08:00:00,1.03384,1.03409,1.03339,1.03376,1837,18,0
2020-01-09 09:00:00,1.03375,1.03454,1.03346,1.03443,1826,19,0
2020-01-09 10:00:00,1.03443,1.03552,1.03419,1.0349,2300,13,0
2020-01-09 11:00:00,1.0349,1.03567,1.03445,1.03506,2525,16,0
2020-01-09 12:00:00,1.03505,1.03616,1.03489,1.03558,2043,15,0
2020-01-09 13:00:00,1.03557,1.03715,1.03556,1.03696,1659,14,0
2020-01-09 14:00:00,1.03696,1.03723,1.03634,1.03706,2061,15,0
2020-01-09 15:00:00,1.03707,1.03758,1.03609,1.03746,1788,15,0
2020-01-09 16:00:00,1.03746,1.03848,1.03702,1.0384,2410,16,0
2020-01-09 17:00:00,1.0384,1.03847,1.03705,1.03762,2144,18,0
